"instance_id","solver","time","type"
"si2_r005_m200.02","supplementallad",707,"alg"
"si2_r005_m200.03","supplementallad",2308,"alg"
"si2_r005_m200.04","supplementallad",13754,"alg"
"si2_r005_m200.05","supplementallad",338591,"alg"
"si2_r005_m200.06","supplementallad",3534,"alg"
"si2_r005_m200.07","supplementallad",3552,"alg"
"si2_r005_m200.08","supplementallad",76597,"alg"
"si2_r005_m200.09","supplementallad",166,"alg"
"si2_r005_m400.00","supplementallad",782619,"alg"
"si2_r005_m400.01","supplementallad",101386,"alg"
"si2_r005_m400.02","supplementallad",20784996,"alg"
"si2_r005_m400.03","supplementallad",115028,"alg"
"si2_r005_m400.04","supplementallad",1053668,"alg"
"si2_r005_m400.05","supplementallad",20588,"alg"
"si2_r005_m400.06","supplementallad",1818735,"alg"
"si2_r005_m400.07","supplementallad",5305607,"alg"
"si2_r005_m400.08","supplementallad",211951,"alg"
"si2_r005_m400.09","supplementallad",60157,"alg"
"si2_r005_m600.00","supplementallad",67275149,"alg"
"si2_r005_m600.01","supplementallad",764379,"alg"
"si2_r005_m600.02","supplementallad",24693493,"alg"
"si2_r005_m600.03","supplementallad",2298362,"alg"
"si2_r005_m600.04","supplementallad",34416254,"alg"
"si2_r005_m600.05","supplementallad",4483799,"alg"
"si2_r005_m600.06","supplementallad",7620128,"alg"
"si2_r005_m600.07","supplementallad",6645749,"alg"
"si2_r005_m600.08","supplementallad",3285916,"alg"
"si2_r005_m600.09","supplementallad",883910,"alg"
"si2_r01_m200.00","supplementallad",415928,"alg"
"si2_r01_m200.01","supplementallad",208504,"alg"
"si2_r01_m200.02","supplementallad",321901,"alg"
"si2_r01_m200.03","supplementallad",5684370,"alg"
"si2_r01_m200.04","supplementallad",14135,"alg"
"si2_r01_m200.05","supplementallad",185642,"alg"
"si2_r01_m200.06","supplementallad",928301,"alg"
"si2_r01_m200.07","supplementallad",5603423,"alg"
"si2_r01_m200.08","supplementallad",12038,"alg"
"si2_r01_m200.09","supplementallad",2096483,"alg"
"si2_r01_m400.00","supplementallad",55505857,"alg"
"si2_r01_m400.01","supplementallad",1e+08,"alg"
"si2_r01_m400.02","supplementallad",80599976,"alg"
"si2_r01_m400.03","supplementallad",7096450,"alg"
"si2_r01_m400.04","supplementallad",98319001,"alg"
"si2_r01_m400.05","supplementallad",4858214,"alg"
"si2_r01_m400.06","supplementallad",5041222,"alg"
"si2_r01_m400.07","supplementallad",1e+08,"alg"
"si2_r01_m400.08","supplementallad",77135029,"alg"
"si2_r01_m400.09","supplementallad",1e+08,"alg"
"si2_r01_m600.00","supplementallad",42082067,"alg"
"si2_r01_m600.01","supplementallad",1e+08,"alg"
"si2_r01_m600.02","supplementallad",1e+08,"alg"
"si2_r01_m600.03","supplementallad",84409029,"alg"
"si2_r01_m600.04","supplementallad",1e+08,"alg"
"si2_r01_m600.05","supplementallad",1e+08,"alg"
"si2_r01_m600.06","supplementallad",1e+08,"alg"
"si2_r01_m600.07","supplementallad",1e+08,"alg"
"si2_r01_m600.08","supplementallad",1e+08,"alg"
"si2_r01_m600.09","supplementallad",1e+08,"alg"
"si4_m4D_m1296.00","supplementallad",7957,"alg"
"si4_m4D_m1296.02","supplementallad",8469,"alg"
"si4_m4D_m1296.03","supplementallad",8492,"alg"
"si4_m4D_m1296.08","supplementallad",9258,"alg"
"si4_m4D_m625.01","supplementallad",1359,"alg"
"si4_m4D_m625.07","supplementallad",676,"alg"
"si4_m4D_m625.08","supplementallad",1024,"alg"
"si4_r001_m200.00","supplementallad",16,"alg"
"si4_r001_m200.01","supplementallad",19,"alg"
"si4_r001_m200.02","supplementallad",20,"alg"
"si4_r001_m200.03","supplementallad",30,"alg"
"si4_r001_m200.04","supplementallad",16,"alg"
"si4_r001_m200.05","supplementallad",18,"alg"
"si4_r001_m200.06","supplementallad",18,"alg"
"si4_r001_m200.07","supplementallad",20,"alg"
"si4_r001_m200.08","supplementallad",26,"alg"
"si4_r001_m200.09","supplementallad",67,"alg"
"si4_r001_m400.00","supplementallad",1757,"alg"
"si4_r001_m400.01","supplementallad",543,"alg"
"si4_r001_m400.02","supplementallad",567,"alg"
"si4_r001_m400.03","supplementallad",454,"alg"
"si4_r001_m400.04","supplementallad",678,"alg"
"si4_r001_m400.05","supplementallad",8256,"alg"
"si4_r001_m400.06","supplementallad",421,"alg"
"si4_r001_m400.07","supplementallad",1212,"alg"
"si4_r001_m400.08","supplementallad",918,"alg"
"si4_r001_m400.09","supplementallad",432,"alg"
"si4_r001_m600.00","supplementallad",3125,"alg"
"si4_r001_m600.01","supplementallad",5232,"alg"
"si4_r001_m600.02","supplementallad",3502,"alg"
"si4_r001_m600.03","supplementallad",3163,"alg"
"si4_r001_m600.04","supplementallad",2312,"alg"
"si4_r001_m600.05","supplementallad",2539,"alg"
"si4_r001_m600.06","supplementallad",16698,"alg"
"si4_r001_m600.07","supplementallad",1298,"alg"
"si4_r001_m600.08","supplementallad",2646,"alg"
"si4_r001_m600.09","supplementallad",3605,"alg"
"si4_r005_m200.00","supplementallad",6132,"alg"
"si4_r005_m200.01","supplementallad",4202,"alg"
"si4_r005_m200.02","supplementallad",245,"alg"
"si4_r005_m200.03","supplementallad",296,"alg"
"si4_r005_m200.04","supplementallad",3668,"alg"
"si4_r005_m200.05","supplementallad",516,"alg"
"si4_r005_m200.06","supplementallad",191,"alg"
"si4_r005_m200.07","supplementallad",1953,"alg"
"si4_r005_m200.08","supplementallad",5141,"alg"
"si4_r005_m200.09","supplementallad",7253,"alg"
"si4_r005_m400.00","supplementallad",244208,"alg"
"si4_r005_m400.01","supplementallad",324593,"alg"
"si4_r005_m400.02","supplementallad",364496,"alg"
"si4_r005_m400.03","supplementallad",24390,"alg"
"si4_r005_m400.04","supplementallad",75634,"alg"
"si4_r005_m400.05","supplementallad",47530,"alg"
"si4_r005_m400.06","supplementallad",47786,"alg"
"si4_r005_m400.07","supplementallad",46401,"alg"
"si4_r005_m400.08","supplementallad",368565,"alg"
"si4_r005_m400.09","supplementallad",171295,"alg"
"si4_r005_m600.00","supplementallad",1135354,"alg"
"si4_r005_m600.01","supplementallad",246374,"alg"
"si4_r005_m600.02","supplementallad",122221,"alg"
"si4_r005_m600.03","supplementallad",747464,"alg"
"si4_r005_m600.04","supplementallad",2394480,"alg"
"si4_r005_m600.05","supplementallad",2780260,"alg"
"si4_r005_m600.06","supplementallad",1375523,"alg"
"si4_r005_m600.07","supplementallad",1454864,"alg"
"si4_r005_m600.08","supplementallad",2231481,"alg"
"si4_r005_m600.09","supplementallad",38873,"alg"
"si4_r01_m200.00","supplementallad",44595,"alg"
"si4_r01_m200.01","supplementallad",67474,"alg"
"si4_r01_m200.02","supplementallad",279601,"alg"
"si4_r01_m200.03","supplementallad",45679,"alg"
"si4_r01_m200.04","supplementallad",107735,"alg"
"si4_r01_m200.05","supplementallad",641,"alg"
"si4_r01_m200.06","supplementallad",7667,"alg"
"si4_r01_m200.07","supplementallad",13861,"alg"
"si4_r01_m200.08","supplementallad",237649,"alg"
"si4_r01_m200.09","supplementallad",35662,"alg"
"si4_r01_m400.00","supplementallad",7950159,"alg"
"si4_r01_m400.01","supplementallad",3513270,"alg"
"si4_r01_m400.02","supplementallad",17760232,"alg"
"si4_r01_m400.03","supplementallad",8377541,"alg"
"si4_r01_m400.04","supplementallad",6560950,"alg"
"si4_r01_m400.05","supplementallad",1641608,"alg"
"si4_r01_m400.06","supplementallad",4545308,"alg"
"si4_r01_m400.07","supplementallad",5883890,"alg"
"si4_r01_m400.08","supplementallad",3534661,"alg"
"si4_r01_m400.09","supplementallad",2222464,"alg"
"si4_r01_m600.00","supplementallad",1e+08,"alg"
"si4_r01_m600.01","supplementallad",1e+08,"alg"
"si4_r01_m600.02","supplementallad",71755929,"alg"
"si4_r01_m600.03","supplementallad",1e+08,"alg"
"si4_r01_m600.04","supplementallad",31201984,"alg"
"si4_r01_m600.05","supplementallad",9995757,"alg"
"si4_r01_m600.06","supplementallad",9546090,"alg"
"si4_r01_m600.07","supplementallad",1e+08,"alg"
"si4_r01_m600.08","supplementallad",1e+08,"alg"
"si4_r01_m600.09","supplementallad",1e+08,"alg"
"si6_m4D_m1296.00","supplementallad",14902,"alg"
"si6_m4D_m1296.01","supplementallad",13697,"alg"
"si6_m4D_m1296.03","supplementallad",22656,"alg"
"si6_m4D_m1296.06","supplementallad",12679,"alg"
"si6_m4D_m1296.07","supplementallad",11045,"alg"
"si6_m4D_m1296.09","supplementallad",12400,"alg"
"si6_m4D_m256.09","supplementallad",147,"alg"
"si6_m4D_m625.03","supplementallad",28498,"alg"
"si6_m4D_m625.05","supplementallad",3041,"alg"
"si6_m4D_m625.06","supplementallad",1358,"alg"
"si6_m4D_m625.07","supplementallad",1687,"alg"
"si6_m4D_m625.09","supplementallad",2114,"alg"
"si6_r001_m200.00","supplementallad",8,"alg"
"si6_r001_m200.01","supplementallad",10,"alg"
"si6_r001_m200.02","supplementallad",27,"alg"
"si6_r001_m200.03","supplementallad",12,"alg"
"si6_r001_m200.04","supplementallad",19,"alg"
"si6_r001_m200.05","supplementallad",13,"alg"
"si6_r001_m200.06","supplementallad",4,"alg"
"si6_r001_m200.07","supplementallad",8,"alg"
"si6_r001_m200.08","supplementallad",5,"alg"
"si6_r001_m200.09","supplementallad",36,"alg"
"si6_r001_m400.00","supplementallad",399,"alg"
"si6_r001_m400.01","supplementallad",312,"alg"
"si6_r001_m400.02","supplementallad",71,"alg"
"si6_r001_m400.03","supplementallad",162,"alg"
"si6_r001_m400.04","supplementallad",685,"alg"
"si6_r001_m400.05","supplementallad",624,"alg"
"si6_r001_m400.06","supplementallad",513,"alg"
"si6_r001_m400.07","supplementallad",94,"alg"
"si6_r001_m400.08","supplementallad",675,"alg"
"si6_r001_m400.09","supplementallad",271,"alg"
"si6_r001_m600.00","supplementallad",2610,"alg"
"si6_r001_m600.01","supplementallad",1551,"alg"
"si6_r001_m600.02","supplementallad",1420,"alg"
"si6_r001_m600.03","supplementallad",1829,"alg"
"si6_r001_m600.04","supplementallad",1671,"alg"
"si6_r001_m600.05","supplementallad",1493,"alg"
"si6_r001_m600.06","supplementallad",2850,"alg"
"si6_r001_m600.07","supplementallad",3055,"alg"
"si6_r001_m600.08","supplementallad",4399,"alg"
"si6_r001_m600.09","supplementallad",159,"alg"
"si6_r005_m200.00","supplementallad",517,"alg"
"si6_r005_m200.01","supplementallad",398,"alg"
"si6_r005_m200.02","supplementallad",462,"alg"
"si6_r005_m200.03","supplementallad",642,"alg"
"si6_r005_m200.04","supplementallad",384,"alg"
"si6_r005_m200.05","supplementallad",488,"alg"
"si6_r005_m200.06","supplementallad",382,"alg"
"si6_r005_m200.07","supplementallad",368,"alg"
"si6_r005_m200.08","supplementallad",280,"alg"
"si6_r005_m200.09","supplementallad",382,"alg"
"si6_r005_m400.00","supplementallad",4814,"alg"
"si6_r005_m400.01","supplementallad",33870,"alg"
"si6_r005_m400.02","supplementallad",4730,"alg"
"si6_r005_m400.03","supplementallad",5304,"alg"
"si6_r005_m400.04","supplementallad",4174,"alg"
"si6_r005_m400.05","supplementallad",28479,"alg"
"si6_r005_m400.06","supplementallad",4233,"alg"
"si6_r005_m400.07","supplementallad",7924,"alg"
"si6_r005_m400.08","supplementallad",9252,"alg"
"si6_r005_m400.09","supplementallad",4577,"alg"
"si6_r005_m600.00","supplementallad",24814,"alg"
"si6_r005_m600.01","supplementallad",19388,"alg"
"si6_r005_m600.02","supplementallad",26832,"alg"
"si6_r005_m600.03","supplementallad",125950,"alg"
"si6_r005_m600.04","supplementallad",21572,"alg"
"si6_r005_m600.05","supplementallad",35753,"alg"
"si6_r005_m600.06","supplementallad",26558,"alg"
"si6_r005_m600.07","supplementallad",56276,"alg"
"si6_r005_m600.08","supplementallad",85040,"alg"
"si6_r005_m600.09","supplementallad",213676,"alg"
"si6_r01_m200.00","supplementallad",12849,"alg"
"si6_r01_m200.01","supplementallad",840,"alg"
"si6_r01_m200.02","supplementallad",4061,"alg"
"si6_r01_m200.03","supplementallad",7521,"alg"
"si6_r01_m200.04","supplementallad",1444,"alg"
"si6_r01_m200.05","supplementallad",7699,"alg"
"si6_r01_m200.06","supplementallad",1395,"alg"
"si6_r01_m200.07","supplementallad",9349,"alg"
"si6_r01_m200.08","supplementallad",1094,"alg"
"si6_r01_m200.09","supplementallad",7066,"alg"
"si6_r01_m400.00","supplementallad",1394529,"alg"
"si6_r01_m400.01","supplementallad",468545,"alg"
"si6_r01_m400.02","supplementallad",1723348,"alg"
"si6_r01_m400.03","supplementallad",1081959,"alg"
"si6_r01_m400.04","supplementallad",2475520,"alg"
"si6_r01_m400.05","supplementallad",2846407,"alg"
"si6_r01_m400.06","supplementallad",658858,"alg"
"si6_r01_m400.07","supplementallad",738714,"alg"
"si6_r01_m400.08","supplementallad",430378,"alg"
"si6_r01_m400.09","supplementallad",644636,"alg"
"si6_r01_m600.00","supplementallad",22040112,"alg"
"si6_r01_m600.01","supplementallad",4724724,"alg"
"si6_r01_m600.02","supplementallad",4231472,"alg"
"si6_r01_m600.03","supplementallad",8396276,"alg"
"si6_r01_m600.04","supplementallad",3394387,"alg"
"si6_r01_m600.05","supplementallad",2469703,"alg"
"si6_r01_m600.06","supplementallad",22524430,"alg"
"si6_r01_m600.07","supplementallad",31582538,"alg"
"si6_r01_m600.08","supplementallad",10088938,"alg"
"si6_r01_m600.09","supplementallad",15264020,"alg"
"A.01","vf2",1817,"alg"
"A.02","vf2",533,"alg"
"A.03","vf2",20842,"alg"
"A.04","vf2",90,"alg"
"A.05","vf2",10962,"alg"
"A.06","vf2",5579,"alg"
"A.07","vf2",3240,"alg"
"A.08","vf2",2115,"alg"
"A.09","vf2",70286,"alg"
"A.10","vf2",15699,"alg"
"A.11","vf2",2104,"alg"
"A.12","vf2",1146,"alg"
"A.13","vf2",9367,"alg"
"A.14","vf2",1e+08,"alg"
"A.15","vf2",1356620,"alg"
"A.16","vf2",585300,"alg"
"A.17","vf2",15206,"alg"
"A.18","vf2",2635,"alg"
"A.19","vf2",670,"alg"
"A.20","vf2",199610,"alg"
"B.01","vf2",1e+08,"alg"
"B.02","vf2",1e+08,"alg"
"B.03","vf2",1e+08,"alg"
"B.04","vf2",1e+08,"alg"
"B.05","vf2",1e+08,"alg"
"B.06","vf2",1e+08,"alg"
"B.07","vf2",1e+08,"alg"
"B.08","vf2",1e+08,"alg"
"B.09","vf2",1e+08,"alg"
"B.10","vf2",1e+08,"alg"
"B.11","vf2",1e+08,"alg"
"B.12","vf2",1e+08,"alg"
"B.13","vf2",1e+08,"alg"
"B.14","vf2",1e+08,"alg"
"B.15","vf2",1e+08,"alg"
"B.16","vf2",1e+08,"alg"
"B.17","vf2",1e+08,"alg"
"B.18","vf2",1e+08,"alg"
"B.19","vf2",1e+08,"alg"
"B.20","vf2",1e+08,"alg"
"C.01","vf2",1e+08,"alg"
"C.02","vf2",1e+08,"alg"
"C.03","vf2",1e+08,"alg"
"C.04","vf2",1e+08,"alg"
"C.05","vf2",1e+08,"alg"
"C.06","vf2",1e+08,"alg"
"C.07","vf2",1e+08,"alg"
"C.08","vf2",1e+08,"alg"
"C.09","vf2",1e+08,"alg"
"C.10","vf2",1e+08,"alg"
"C.11","vf2",1e+08,"alg"
"C.12","vf2",1e+08,"alg"
"C.13","vf2",1e+08,"alg"
"C.14","vf2",1e+08,"alg"
"C.15","vf2",1e+08,"alg"
"C.16","vf2",1e+08,"alg"
"C.17","vf2",1e+08,"alg"
"C.18","vf2",1e+08,"alg"
"C.19","vf2",1e+08,"alg"
"C.20","vf2",1e+08,"alg"
"E.10","vf2",1e+08,"alg"
"F.01","vf2",1e+08,"alg"
"F.02","vf2",1e+08,"alg"
"F.03","vf2",1e+08,"alg"
"F.04","vf2",1e+08,"alg"
"F.05","vf2",1e+08,"alg"
"F.06","vf2",1e+08,"alg"
"F.07","vf2",1e+08,"alg"
"F.08","vf2",1e+08,"alg"
"F.09","vf2",1e+08,"alg"
"F.11","vf2",1e+08,"alg"
"F.12","vf2",1e+08,"alg"
"F.13","vf2",1e+08,"alg"
"F.14","vf2",1e+08,"alg"
"F.15","vf2",1e+08,"alg"
"F.16","vf2",1e+08,"alg"
"F.17","vf2",1e+08,"alg"
"F.18","vf2",1e+08,"alg"
"F.19","vf2",1e+08,"alg"
"F.20","vf2",1e+08,"alg"
"PR15-1","vf2",593,"alg"
"PR15-10","vf2",179,"alg"
"PR15-11","vf2",179,"alg"
"PR15-12","vf2",197,"alg"
"PR15-13","vf2",7039,"alg"
"PR15-14","vf2",302,"alg"
"PR15-15","vf2",300,"alg"
"PR15-16","vf2",178,"alg"
"PR15-17","vf2",180,"alg"
"PR15-18","vf2",216,"alg"
"PR15-19","vf2",180,"alg"
"PR15-2","vf2",340,"alg"
"PR15-20","vf2",216,"alg"
"PR15-21","vf2",483,"alg"
"PR15-22","vf2",182,"alg"
"PR15-23","vf2",213,"alg"
"PR15-24","vf2",288,"alg"
"PR15-3","vf2",309,"alg"
"PR15-4","vf2",181,"alg"
"PR15-5","vf2",348,"alg"
"PR15-6","vf2",265,"alg"
"PR15-7","vf2",385,"alg"
"PR15-8","vf2",179,"alg"
"PR15-9","vf2",215,"alg"
"g10-g103","vf2",73,"alg"
"g10-g104","vf2",1e+08,"alg"
"g10-g105","vf2",1e+08,"alg"
"g10-g106","vf2",1e+08,"alg"
"g10-g107","vf2",1e+08,"alg"
"g10-g108","vf2",1e+08,"alg"
"g10-g110","vf2",654,"alg"
"g10-g111","vf2",1e+08,"alg"
"g10-g112","vf2",1176860,"alg"
"g10-g13","vf2",1217698,"alg"
"g10-g14","vf2",68203,"alg"
"g10-g15","vf2",30555952,"alg"
"g10-g16","vf2",137592,"alg"
"g10-g22","vf2",13129,"alg"
"g10-g23","vf2",1e+08,"alg"
"g10-g25","vf2",59676520,"alg"
"g10-g26","vf2",1e+08,"alg"
"g10-g27","vf2",1e+08,"alg"
"g10-g29","vf2",31406,"alg"
"g10-g30","vf2",20754,"alg"
"g10-g31","vf2",116,"alg"
"g10-g33","vf2",2793,"alg"
"g10-g37","vf2",1e+08,"alg"
"g10-g41","vf2",2154,"alg"
"g10-g42","vf2",11862036,"alg"
"g10-g43","vf2",1e+08,"alg"
"g10-g44","vf2",153,"alg"
"g10-g45","vf2",133,"alg"
"g10-g46","vf2",9678561,"alg"
"g10-g47","vf2",51949413,"alg"
"g10-g48","vf2",20150,"alg"
"g10-g49","vf2",1e+08,"alg"
"g10-g51","vf2",1e+08,"alg"
"g10-g53","vf2",98661374,"alg"
"g10-g58-normed","vf2",51322928,"alg"
"g10-g59-normed","vf2",31915408,"alg"
"g10-g60-normed","vf2",2380168,"alg"
"g10-g63","vf2",1e+08,"alg"
"g10-g65","vf2",7133,"alg"
"g10-g66-normed","vf2",607,"alg"
"g10-g68","vf2",869,"alg"
"g10-g69","vf2",16469,"alg"
"g10-g71","vf2",21937,"alg"
"g10-g72","vf2",9263,"alg"
"g10-g73-normed","vf2",1e+08,"alg"
"g10-g76","vf2",109,"alg"
"g10-g77","vf2",398,"alg"
"g10-g81","vf2",11497,"alg"
"g10-g82-normed","vf2",11493,"alg"
"g10-g84","vf2",156,"alg"
"g10-g91","vf2",374900,"alg"
"g10-g92","vf2",180038,"alg"
"g10-g93-normed","vf2",1e+08,"alg"
"g10-g95","vf2",5894,"alg"
"g10-g96","vf2",6268,"alg"
"g10-g97","vf2",8998,"alg"
"g10-g98","vf2",63359,"alg"
"g10-g99","vf2",79442,"alg"
"g11-g103","vf2",3536871,"alg"
"g11-g104","vf2",1e+08,"alg"
"g11-g105","vf2",1e+08,"alg"
"g11-g106","vf2",1e+08,"alg"
"g11-g107","vf2",1e+08,"alg"
"g11-g108","vf2",1e+08,"alg"
"g11-g110","vf2",1e+08,"alg"
"g11-g111","vf2",1e+08,"alg"
"g11-g112","vf2",14191692,"alg"
"g11-g12","vf2",1e+08,"alg"
"g11-g13","vf2",1544558,"alg"
"g11-g14","vf2",63571,"alg"
"g11-g15","vf2",39745246,"alg"
"g11-g16","vf2",96554,"alg"
"g11-g20","vf2",317975,"alg"
"g11-g22","vf2",16992,"alg"
"g11-g23","vf2",1e+08,"alg"
"g11-g25","vf2",635688,"alg"
"g11-g26","vf2",1e+08,"alg"
"g11-g27","vf2",1e+08,"alg"
"g11-g29","vf2",1e+08,"alg"
"g11-g30","vf2",1e+08,"alg"
"g11-g31","vf2",1e+08,"alg"
"g11-g37","vf2",67760045,"alg"
"g11-g38","vf2",1e+08,"alg"
"g11-g40","vf2",698,"alg"
"g11-g42","vf2",833266,"alg"
"g11-g43","vf2",1e+08,"alg"
"g11-g44","vf2",1e+08,"alg"
"g11-g45","vf2",1e+08,"alg"
"g11-g46","vf2",1e+08,"alg"
"g11-g47","vf2",1e+08,"alg"
"g11-g48","vf2",1e+08,"alg"
"g11-g49","vf2",1e+08,"alg"
"g11-g50","vf2",1e+08,"alg"
"g11-g51","vf2",1e+08,"alg"
"g11-g53","vf2",10157666,"alg"
"g11-g54","vf2",1e+08,"alg"
"g11-g55","vf2",153302,"alg"
"g11-g56","vf2",1e+08,"alg"
"g11-g58-normed","vf2",22302427,"alg"
"g11-g59-normed","vf2",9445279,"alg"
"g11-g60-normed","vf2",1e+08,"alg"
"g11-g62","vf2",1e+08,"alg"
"g11-g63","vf2",1e+08,"alg"
"g11-g64","vf2",85500,"alg"
"g11-g65","vf2",1651269,"alg"
"g11-g66-normed","vf2",149035,"alg"
"g11-g68","vf2",1e+08,"alg"
"g11-g71","vf2",27471,"alg"
"g11-g73-normed","vf2",1e+08,"alg"
"g11-g74","vf2",81079,"alg"
"g11-g75","vf2",2369616,"alg"
"g11-g77","vf2",79,"alg"
"g11-g79","vf2",143953,"alg"
"g11-g81","vf2",2256017,"alg"
"g11-g82-normed","vf2",2221250,"alg"
"g11-g83","vf2",17226619,"alg"
"g11-g87","vf2",1e+08,"alg"
"g11-g88","vf2",1e+08,"alg"
"g11-g91","vf2",1681022,"alg"
"g11-g92","vf2",807316,"alg"
"g11-g93-normed","vf2",291,"alg"
"g11-g95","vf2",6376,"alg"
"g11-g96","vf2",9319,"alg"
"g11-g98","vf2",53837,"alg"
"g11-g99","vf2",66561,"alg"
"g12-g106","vf2",659,"alg"
"g12-g107","vf2",498,"alg"
"g12-g108","vf2",607,"alg"
"g12-g110","vf2",1644,"alg"
"g12-g111","vf2",950,"alg"
"g12-g20","vf2",1e+08,"alg"
"g12-g27","vf2",1e+08,"alg"
"g12-g29","vf2",1e+08,"alg"
"g12-g30","vf2",1e+08,"alg"
"g12-g31","vf2",1e+08,"alg"
"g12-g40","vf2",1e+08,"alg"
"g12-g43","vf2",1e+08,"alg"
"g12-g44","vf2",1e+08,"alg"
"g12-g45","vf2",1e+08,"alg"
"g12-g50","vf2",1e+08,"alg"
"g12-g51","vf2",1e+08,"alg"
"g12-g60-normed","vf2",1e+08,"alg"
"g12-g63","vf2",129,"alg"
"g12-g64","vf2",1e+08,"alg"
"g12-g68","vf2",9057,"alg"
"g12-g73-normed","vf2",1e+08,"alg"
"g12-g74","vf2",1e+08,"alg"
"g12-g75","vf2",1e+08,"alg"
"g12-g76","vf2",1e+08,"alg"
"g12-g77","vf2",80,"alg"
"g12-g84","vf2",1e+08,"alg"
"g12-g93-normed","vf2",1e+08,"alg"
"g13-g104","vf2",207,"alg"
"g13-g105","vf2",209,"alg"
"g13-g106","vf2",474,"alg"
"g13-g107","vf2",417,"alg"
"g13-g108","vf2",499,"alg"
"g13-g110","vf2",624,"alg"
"g13-g111","vf2",743,"alg"
"g13-g112","vf2",546,"alg"
"g13-g20","vf2",6442,"alg"
"g13-g27","vf2",1e+08,"alg"
"g13-g43","vf2",1e+08,"alg"
"g13-g49","vf2",12451303,"alg"
"g13-g51","vf2",1e+08,"alg"
"g13-g60-normed","vf2",1e+08,"alg"
"g13-g64","vf2",1e+08,"alg"
"g13-g68","vf2",35466,"alg"
"g13-g73-normed","vf2",1e+08,"alg"
"g13-g76","vf2",130,"alg"
"g13-g77","vf2",439,"alg"
"g13-g84","vf2",193,"alg"
"g13-g93-normed","vf2",519920,"alg"
"g14-g104","vf2",1e+08,"alg"
"g14-g105","vf2",1e+08,"alg"
"g14-g106","vf2",1e+08,"alg"
"g14-g107","vf2",1e+08,"alg"
"g14-g108","vf2",1e+08,"alg"
"g14-g110","vf2",658,"alg"
"g14-g111","vf2",1e+08,"alg"
